,DocumentRatingSource,FlownMonth,AgentCode,AgentName,POS,POSCountryName,OriginCode,CargoType,ProductCode,SpecialHandlingCodeList,CommodityCode,ChargeableWeight,Pieces,Revenue,WeightPerPiece,BinnedWeight,BinnedPieces,RevenuePerPiece,RevenueToMean
6926,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,384.0,5,163.84,76.8,0,1,32.768,2.912164273857581
6927,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,462.0,6,197.12,77.0,0,1,32.85333333333333,2.997497607190912
6928,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,1383.0,18,530.15,76.83333333333333,0,1,29.452777777777776,-0.40305794836464415
6929,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,375.0,5,160.0,75.0,0,1,32.0,2.14416427385758
6930,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,600.0,8,256.0,75.0,0,1,32.0,2.14416427385758
6931,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,462.0,6,197.12,77.0,0,1,32.85333333333333,2.997497607190912
6932,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,600.0,8,256.0,75.0,0,1,32.0,2.14416427385758
6933,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,921.0,12,353.05,76.75,0,1,29.420833333333334,-0.4350023928090856
6934,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,828.0,12,353.28,69.0,0,1,29.439999999999998,-0.41583572614242215
6935,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,1614.0,21,564.9,76.85714285714286,0,2,26.9,3.334165804662682
6936,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,1584.0,21,554.4,75.42857142857143,0,2,26.4,2.834165804662682
6937,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,450.0,6,192.0,75.0,0,1,32.0,2.14416427385758
6938,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,768.0,10,294.4,76.8,0,1,29.439999999999998,-0.41583572614242215
6939,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,768.0,10,294.4,76.8,0,1,29.439999999999998,-0.41583572614242215
6940,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,462.0,6,177.1,77.0,0,1,29.516666666666666,-0.33916905947575415
6941,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,1842.0,24,644.7,76.75,0,2,26.8625,3.296665804662684
6942,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,900.0,12,384.0,75.0,0,1,32.0,2.14416427385758
6943,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,450.0,6,192.0,75.0,0,1,32.0,2.14416427385758
6944,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,600.0,8,256.0,75.0,0,1,32.0,2.14416427385758
6945,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,462.0,6,197.12,77.0,0,1,32.85333333333333,2.997497607190912
6946,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,ZXD3CNG,1534,1125.0,15,480.0,75.0,0,1,32.0,0.135703703703701
6947,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,ZXD3CNG,1534,450.0,6,192.0,75.0,0,1,32.0,0.135703703703701
6948,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,1380.0,20,588.8,69.0,0,2,29.439999999999998,5.874165804662681
6949,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,300.0,11,130.75,27.272727272727273,0,1,11.886363636363637,-17.969472089778783
6950,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,300.0,4,130.75,75.0,0,0,32.6875,-1.9387499999999989
6951,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,450.0,6,192.0,75.0,0,1,32.0,2.14416427385758
6952,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,828.0,12,353.28,69.0,0,1,29.439999999999998,-0.41583572614242215
6953,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,3090.0,41,1215.4,75.36585365853658,0,2,29.64390243902439,6.078068243687074
6954,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,1035.0,15,441.6,69.0,0,1,29.44,-0.4158357261424186
6955,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,2415.0,35,949.9,69.0,0,2,27.14,3.574165804662684
6956,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,303.0,14,131.9,21.642857142857142,0,1,9.421428571428573,-20.434407154713846
6957,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,1035.0,15,441.6,69.0,0,1,29.44,-0.4158357261424186
6958,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,1815.0,25,713.9,72.6,0,2,28.555999999999997,4.990165804662681
6959,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,1536.0,20,537.6,76.8,0,2,26.880000000000003,3.314165804662686
6960,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,615.0,8,235.75,76.875,0,1,29.46875,-0.3870857261424199
6961,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,615.0,8,235.75,76.875,0,1,29.46875,-0.3870857261424199
6962,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,615.0,8,235.75,76.875,0,1,29.46875,-0.3870857261424199
6963,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,375.0,5,160.0,75.0,0,1,32.0,2.14416427385758
6964,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,450.0,6,192.0,75.0,0,1,32.0,2.14416427385758
6965,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,690.0,9,294.4,76.66666666666667,0,1,32.71111111111111,2.8552753849686887
6966,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,1998.0,26,699.3,76.84615384615384,0,2,26.896153846153844,3.330319650816527
6967,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,600.0,8,256.0,75.0,0,1,32.0,2.14416427385758
6968,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,600.0,8,256.0,75.0,0,1,32.0,2.14416427385758
6969,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,1500.0,20,590.0,75.0,0,2,29.5,5.934165804662683
6970,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,384.0,5,163.84,76.8,0,1,32.768,2.912164273857581
6971,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,384.0,5,163.84,76.8,0,1,32.768,2.912164273857581
6972,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,450.0,6,192.0,75.0,0,1,32.0,2.14416427385758
6973,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,375.0,5,160.0,75.0,0,1,32.0,2.14416427385758
6974,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,450.0,6,192.0,75.0,0,1,32.0,2.14416427385758
6975,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,375.0,5,160.0,75.0,0,1,32.0,2.14416427385758
6976,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,462.0,12,196.99,38.5,0,1,16.415833333333335,-13.440002392809085
6977,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,450.0,6,192.0,75.0,0,1,32.0,2.14416427385758
6978,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,300.0,4,130.75,75.0,0,0,32.6875,-1.9387499999999989
6979,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,600.0,8,256.0,75.0,0,1,32.0,2.14416427385758
6980,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,375.0,5,160.0,75.0,0,1,32.0,2.14416427385758
6981,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,ZXD3CNG,1534,450.0,6,192.0,75.0,0,1,32.0,0.135703703703701
6982,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,450.0,6,192.0,75.0,0,1,32.0,2.14416427385758
6983,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,450.0,6,192.0,75.0,0,1,32.0,2.14416427385758
6984,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,750.0,10,320.0,75.0,0,1,32.0,2.14416427385758
6985,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,621.0,9,264.96,69.0,0,1,29.439999999999998,-0.41583572614242215
6986,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,1380.0,20,588.8,69.0,0,2,29.439999999999998,5.874165804662681
6987,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,450.0,6,192.0,75.0,0,1,32.0,2.14416427385758
6988,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,450.0,6,192.0,75.0,0,1,32.0,2.14416427385758
6989,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,2139.0,31,841.34,69.0,0,2,27.14,3.574165804662684
6990,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,876.0,18,373.76,48.666666666666664,0,1,20.764444444444443,-9.091391281697977
6991,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,336.0,16,144.55,21.0,0,1,9.034375,-20.82146072614242
6992,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,384.0,5,163.84,76.8,0,1,32.768,2.912164273857581
6993,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,384.0,5,163.84,76.8,0,1,32.768,2.912164273857581
6994,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,384.0,5,163.84,76.8,0,1,32.768,2.912164273857581
6995,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,ZXD3CNG,1534,462.0,6,197.12,77.0,0,1,32.85333333333333,0.9890370370370327
6996,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,768.0,10,327.68,76.8,0,1,32.768,2.912164273857581
6997,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,1458.0,19,622.08,76.73684210526316,0,1,32.74105263157895,2.8852169054365326
6998,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,615.0,8,262.4,76.875,0,1,32.8,2.9441642738575773
6999,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,384.0,5,147.2,76.8,0,1,29.439999999999998,-0.41583572614242215
7000,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,384.0,5,147.2,76.8,0,1,29.439999999999998,-0.41583572614242215
7001,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,768.0,10,294.4,76.8,0,1,29.439999999999998,-0.41583572614242215
7002,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,750.0,10,320.0,75.0,0,1,32.0,2.14416427385758
7003,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,600.0,8,256.0,75.0,0,1,32.0,2.14416427385758
7004,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,450.0,6,192.0,75.0,0,1,32.0,2.14416427385758
7005,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,348.0,5,149.15,69.6,0,1,29.830000000000002,-0.025835726142418025
7006,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,384.0,5,163.84,76.8,0,1,32.768,2.912164273857581
7007,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,750.0,10,320.0,75.0,0,1,32.0,2.14416427385758
7008,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,450.0,6,192.0,75.0,0,1,32.0,2.14416427385758
7009,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,750.0,10,320.0,75.0,0,1,32.0,2.14416427385758
7010,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,600.0,8,256.0,75.0,0,1,32.0,2.14416427385758
7011,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,420.0,10,179.2,42.0,0,1,17.919999999999998,-11.935835726142422
7012,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,1920.0,25,755.2,76.8,0,2,30.208000000000002,6.642165804662685
7013,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,768.0,10,327.68,76.8,0,1,32.768,2.912164273857581
7014,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,1230.0,16,471.5,76.875,0,1,29.46875,-0.3870857261424199
7015,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,1572.0,21,550.2,74.85714285714286,0,2,26.200000000000003,2.634165804662686
7016,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,324.0,6,124.2,54.0,0,1,20.7,-9.15583572614242
7017,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,378.0,7,144.9,54.0,0,1,20.7,-9.15583572614242
7018,AAAA,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,MGK,MNK3PXZ,1534,306.0,4,117.3,76.5,0,0,29.325,-5.30125
